param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
log_lik[2544],0.0570419,0.000887099,0.0442582,0.0451357,-0.0163558,0.0571793,0.12991,2464.45,1546.83,0.805769,1.00177,kr,c_B
log_lik[2545],-2.54515,0.000628717,0.0407601,0.041282,-2.61,-2.5453,-2.47756,4232.14,3148.7,1.38373,1.00107,kr,c_B
log_lik[2546],0.101676,0.000338755,0.0192273,0.0191104,0.0699377,0.101741,0.132646,3274.74,3221.73,1.0707,1.00025,kr,c_B
log_lik[2547],0.904877,0.000546197,0.0308244,0.0304312,0.853441,0.905006,0.954917,3219.45,3023.46,1.05262,1.00116,kr,c_B
log_lik[2548],-0.735191,0.000574981,0.0376064,0.038844,-0.797016,-0.735061,-0.675212,4347.17,3354.45,1.42134,1.00248,kr,c_B
log_lik[2549],0.568633,0.000399793,0.0259376,0.0261801,0.524457,0.569134,0.610388,4283.53,3294.17,1.40053,1.00018,kr,c_B
log_lik[2550],-2.80916,0.000679183,0.0385933,0.0382529,-2.87385,-2.80935,-2.74603,3248.15,2431.31,1.06201,1.00027,kr,c_B
log_lik[2551],0.664682,0.000327324,0.0190444,0.0189251,0.632803,0.664663,0.694611,3494.82,3100.86,1.14265,1.00001,kr,c_B
log_lik[2552],-1.42172,0.000873062,0.0544725,0.0555549,-1.51169,-1.42215,-1.33343,3942.43,3082.59,1.289,1.00102,kr,c_B
log_lik[2553],0.910403,0.000536516,0.0301492,0.0299433,0.860506,0.910397,0.959611,3193.67,2889.74,1.04419,1.00115,kr,c_B
log_lik[2554],-1.95112,0.00116135,0.0643894,0.0661103,-2.05636,-1.95054,-1.84565,3144.52,3240.25,1.02812,1.00177,kr,c_B
log_lik[2555],0.915333,0.000490046,0.0272741,0.0280123,0.870439,0.915345,0.959986,3127.3,2917.95,1.02249,1.00172,kr,c_B
log_lik[2556],-1.61235,0.000795636,0.0512605,0.0528027,-1.69769,-1.61197,-1.52858,4193.54,3296.75,1.37111,1.0011,kr,c_B
log_lik[2557],1.06406,0.000471985,0.027716,0.0277627,1.01819,1.06429,1.11004,3483.59,3228.12,1.13898,1.0002,kr,c_B
log_lik[2558],1.03049,0.000474903,0.0319432,0.0323142,0.977425,1.03058,1.0821,4577.85,3556.81,1.49676,0.999885,kr,c_B
log_lik[2559],0.457707,0.000482248,0.0296349,0.0298746,0.409454,0.457816,0.506577,3811.09,2579.54,1.24606,1.00073,kr,c_B
log_lik[2560],1.06791,0.000471321,0.0288339,0.0286476,1.02015,1.06799,1.11524,3787.87,3268.35,1.23847,0.999931,kr,c_B
log_lik[2561],-2.83095,0.000769967,0.0415252,0.0411765,-2.90014,-2.83058,-2.76268,2964.06,2338.07,0.969121,0.999735,kr,c_B
log_lik[2562],-2.83583,0.000793804,0.0423028,0.041715,-2.90656,-2.83551,-2.76637,2904.28,2295.87,0.949573,0.999782,kr,c_B
log_lik[2563],-2.82045,0.000736285,0.0403583,0.0402408,-2.8875,-2.82031,-2.75405,3056.29,2256.3,0.999277,0.999884,kr,c_B
log_lik[2564],-0.452802,0.000448318,0.0297075,0.0307187,-0.502307,-0.452482,-0.405226,4462.24,3398.24,1.45896,1.00318,kr,c_B
log_lik[2565],-0.680585,0.000536584,0.034672,0.0346971,-0.737237,-0.680127,-0.62488,4249.38,2986.76,1.38937,1.00151,kr,c_B
log_lik[2566],-2.60161,0.000599705,0.0398366,0.0400836,-2.66631,-2.60189,-2.5353,4438.58,3094.95,1.45122,1.00078,kr,c_B
log_lik[2567],-2.08927,0.000851537,0.0527846,0.0527759,-2.17212,-2.08961,-2.00061,3877.59,3331.8,1.2678,1.00172,kr,c_B
log_lik[2568],-2.69903,0.000586791,0.0366195,0.0375557,-2.75967,-2.69857,-2.63859,3978.54,2711.28,1.30081,1.00102,kr,c_B
log_lik[2569],-2.56647,0.000631475,0.040697,0.0413768,-2.63242,-2.56673,-2.4986,4190.87,3035.43,1.37023,1.00106,kr,c_B
log_lik[2570],-2.51941,0.000725546,0.0445213,0.0449318,-2.59229,-2.51994,-2.44471,3814.54,3172.98,1.24719,1.00167,kr,c_B
log_lik[2571],-2.83203,0.00077756,0.0417442,0.0415866,-2.9017,-2.83176,-2.76342,2943.36,2338.27,0.962353,0.999747,kr,c_B
log_lik[2572],-2.83462,0.000788307,0.0421141,0.0416794,-2.90503,-2.83432,-2.76545,2918.0,2338.32,0.954061,0.99977,kr,c_B
log_lik[2573],-1.95112,0.00116135,0.0643894,0.0661103,-2.05636,-1.95054,-1.84565,3144.52,3240.25,1.02812,1.00177,kr,c_B
log_lik[2574],0.721661,0.000411523,0.0235471,0.0238163,0.68222,0.721966,0.759707,3332.91,3353.23,1.08972,1.00171,kr,c_B
log_lik[2575],-2.51887,0.000656968,0.0419087,0.0419769,-2.58598,-2.51915,-2.44991,4125.79,2953.24,1.34895,1.00129,kr,c_B
log_lik[2576],0.655888,0.000403606,0.0243345,0.0246258,0.614079,0.656572,0.694963,3714.59,3571.74,1.21451,1.00076,kr,c_B
log_lik[2577],0.21066,0.000506436,0.036947,0.0372574,0.147539,0.211736,0.268841,5369.44,3581.14,1.75558,0.999758,kr,c_B
log_lik[2578],-0.213042,0.000471594,0.0285496,0.0284405,-0.26065,-0.21167,-0.168046,3842.98,3260.76,1.25649,1.00078,kr,c_B
log_lik[2579],0.875662,0.00042887,0.023708,0.0240143,0.837279,0.875681,0.914904,3100.74,2960.35,1.01381,1.00161,kr,c_B
log_lik[2580],0.449548,0.000595894,0.0294409,0.0304047,0.401609,0.450097,0.497583,2470.13,2501.91,0.807626,1.00009,kr,c_B
