param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
lp__,-290.14,30.5463,142.652,63.0893,-562.613,-251.364,-172.245,5.82067,2000.0,0.00257024,1.82472,jf,t0_only
c,-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
B,1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
t0[1],0.0121983,0.00265457,0.00972949,0.00368112,0.0052549,0.00936168,0.0390438,6.15894,2000.0,0.00271961,1.71784,jf,t0_only
t0[2],0.230219,0.000159602,0.000693798,0.000429428,0.229231,0.230183,0.231863,11.3655,2000.0,0.00501869,1.25625,jf,t0_only
d_base[1],1.48525,0.052915,0.143552,0.169347,1.2855,1.47466,1.73041,6.03402,2000.0,0.00266444,1.77587,jf,t0_only
d_base[2],1.23035,0.112069,0.169251,0.105288,0.916186,1.30413,1.41873,4.64749,2000.0,0.0020522,2.79181,jf,t0_only
d_base[3],0.489648,0.0505183,0.146992,0.120475,0.337089,0.466572,0.801772,5.55407,2000.0,0.00245251,1.94201,jf,t0_only
d_base[4],0.436668,0.133865,0.22978,0.215861,0.154531,0.34064,0.86614,4.7982,2000.0,0.00211875,2.52218,jf,t0_only
d_base[5],0.649524,0.0741238,0.154072,0.172983,0.425143,0.628636,0.917564,5.31818,2000.0,0.00234835,2.04606,jf,t0_only
d_base[6],1.27804,0.0866332,0.129048,0.0679123,1.01677,1.32493,1.39333,5.41939,2000.0,0.00239304,2.04827,jf,t0_only
d_base[7],1.50126,0.0645755,0.130293,0.0959296,1.277,1.4963,1.75714,5.16474,2000.0,0.0022806,2.16375,jf,t0_only
r,5.5815,0.513834,1.12748,0.977372,3.67969,5.51626,7.54805,5.58643,2000.0,0.0024668,1.91032,jf,t0_only
p_lapse,0.170794,0.0124636,0.0326437,0.0148239,0.0953986,0.180056,0.199083,6.05363,2000.0,0.00267311,1.74881,jf,t0_only
c_full[1],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[2],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[3],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[4],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[5],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[6],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[7],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[8],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[9],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[10],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[11],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[12],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[13],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
c_full[14],-0.456173,0.0231588,0.0581876,0.0295584,-0.508281,-0.474593,-0.329302,6.42602,2000.0,0.00283754,1.65103,jf,t0_only
B_full[1],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[2],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[3],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[4],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[5],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[6],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[7],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[8],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[9],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[10],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[11],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[12],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[13],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
B_full[14],1.70123,0.136527,0.31601,0.274882,1.11266,1.70516,2.20897,5.48186,2000.0,0.00242063,1.96,jf,t0_only
d_full[1],1.48525,0.052915,0.143552,0.169347,1.2855,1.47466,1.73041,6.03402,2000.0,0.00266444,1.77587,jf,t0_only
d_full[2],1.23035,0.112069,0.169251,0.105288,0.916186,1.30413,1.41873,4.64749,2000.0,0.0020522,2.79181,jf,t0_only
d_full[3],0.489648,0.0505183,0.146992,0.120475,0.337089,0.466572,0.801772,5.55407,2000.0,0.00245251,1.94201,jf,t0_only
d_full[4],0.436668,0.133865,0.22978,0.215861,0.154531,0.34064,0.86614,4.7982,2000.0,0.00211875,2.52218,jf,t0_only
d_full[5],0.649524,0.0741238,0.154072,0.172983,0.425143,0.628636,0.917564,5.31818,2000.0,0.00234835,2.04606,jf,t0_only
d_full[6],1.27804,0.0866332,0.129048,0.0679123,1.01677,1.32493,1.39333,5.41939,2000.0,0.00239304,2.04827,jf,t0_only
d_full[7],1.50126,0.0645755,0.130293,0.0959296,1.277,1.4963,1.75714,5.16474,2000.0,0.0022806,2.16375,jf,t0_only
d_full[8],1.48525,0.052915,0.143552,0.169347,1.2855,1.47466,1.73041,6.03402,2000.0,0.00266444,1.77587,jf,t0_only
d_full[9],1.23035,0.112069,0.169251,0.105288,0.916186,1.30413,1.41873,4.64749,2000.0,0.0020522,2.79181,jf,t0_only
d_full[10],0.489648,0.0505183,0.146992,0.120475,0.337089,0.466572,0.801772,5.55407,2000.0,0.00245251,1.94201,jf,t0_only
d_full[11],0.436668,0.133865,0.22978,0.215861,0.154531,0.34064,0.86614,4.7982,2000.0,0.00211875,2.52218,jf,t0_only
d_full[12],0.649524,0.0741238,0.154072,0.172983,0.425143,0.628636,0.917564,5.31818,2000.0,0.00234835,2.04606,jf,t0_only
d_full[13],1.27804,0.0866332,0.129048,0.0679123,1.01677,1.32493,1.39333,5.41939,2000.0,0.00239304,2.04827,jf,t0_only
d_full[14],1.50126,0.0645755,0.130293,0.0959296,1.277,1.4963,1.75714,5.16474,2000.0,0.0022806,2.16375,jf,t0_only
pk[1],0.88375,0.00912143,0.0179502,0.0169471,0.853661,0.886759,0.909405,6.09066,2000.0,0.00268946,1.74952,jf,t0_only
pk[2],0.85633,0.0178679,0.0276174,0.0188456,0.805584,0.867646,0.887218,4.87764,2000.0,0.00215382,2.41856,jf,t0_only
pk[3],0.757838,0.0116839,0.0215121,0.0209441,0.715973,0.759823,0.791393,5.77158,2000.0,0.00254856,1.84758,jf,t0_only
pk[4],0.748238,0.0259115,0.0397027,0.0369987,0.683097,0.744284,0.819126,4.50434,2000.0,0.00198898,3.09848,jf,t0_only
pk[5],0.781553,0.0168274,0.0280119,0.0271147,0.730971,0.786842,0.823937,4.98864,2000.0,0.00220284,2.32057,jf,t0_only
pk[6],0.862055,0.0144498,0.023305,0.0120958,0.817133,0.87242,0.884715,5.61692,2000.0,0.00248027,1.89885,jf,t0_only
pk[7],0.885097,0.0105551,0.0200503,0.0140855,0.849341,0.888971,0.910118,5.24893,2000.0,0.00231777,2.10252,jf,t0_only
pk[8],0.88375,0.00912143,0.0179502,0.0169471,0.853661,0.886759,0.909405,6.09066,2000.0,0.00268946,1.74952,jf,t0_only
pk[9],0.85633,0.0178679,0.0276174,0.0188456,0.805584,0.867646,0.887218,4.87764,2000.0,0.00215382,2.41856,jf,t0_only
pk[10],0.757838,0.0116839,0.0215121,0.0209441,0.715973,0.759823,0.791393,5.77158,2000.0,0.00254856,1.84758,jf,t0_only
pk[11],0.748238,0.0259115,0.0397027,0.0369987,0.683097,0.744284,0.819126,4.50434,2000.0,0.00198898,3.09848,jf,t0_only
pk[12],0.781553,0.0168274,0.0280119,0.0271147,0.730971,0.786842,0.823937,4.98864,2000.0,0.00220284,2.32057,jf,t0_only
pk[13],0.862055,0.0144498,0.023305,0.0120958,0.817133,0.87242,0.884715,5.61692,2000.0,0.00248027,1.89885,jf,t0_only
pk[14],0.885097,0.0105551,0.0200503,0.0140855,0.849341,0.888971,0.910118,5.24893,2000.0,0.00231777,2.10252,jf,t0_only
pf[1],0.387821,0.00966503,0.0353759,0.0259959,0.305811,0.399224,0.424927,8.10439,2000.0,0.00357866,1.43889,jf,t0_only
pf[2],0.437085,0.0155026,0.033251,0.0215924,0.368347,0.432186,0.491471,6.77737,2000.0,0.00299269,1.58944,jf,t0_only
pf[3],0.583434,0.0124038,0.0446514,0.0158887,0.481232,0.59746,0.616501,7.54877,2000.0,0.00333332,1.50746,jf,t0_only
pf[4],0.593459,0.0208149,0.0507112,0.0291345,0.501317,0.615894,0.640307,6.15177,2000.0,0.00271644,1.7386,jf,t0_only
pf[5],0.552159,0.00997169,0.0388364,0.0194589,0.45888,0.565686,0.591357,7.0305,2000.0,0.00310446,1.55725,jf,t0_only
pf[6],0.427663,0.0118994,0.0269478,0.015712,0.368293,0.428216,0.467098,6.80883,2000.0,0.00300658,1.58507,jf,t0_only
pf[7],0.384541,0.00736883,0.0275338,0.0187611,0.331197,0.393469,0.412634,6.68172,2000.0,0.00295045,1.60985,jf,t0_only
pf[8],0.387821,0.00966503,0.0353759,0.0259959,0.305811,0.399224,0.424927,8.10439,2000.0,0.00357866,1.43889,jf,t0_only
pf[9],0.437085,0.0155026,0.033251,0.0215924,0.368347,0.432186,0.491471,6.77737,2000.0,0.00299269,1.58944,jf,t0_only
pf[10],0.583434,0.0124038,0.0446514,0.0158887,0.481232,0.59746,0.616501,7.54877,2000.0,0.00333332,1.50746,jf,t0_only
pf[11],0.593459,0.0208149,0.0507112,0.0291345,0.501317,0.615894,0.640307,6.15177,2000.0,0.00271644,1.7386,jf,t0_only
pf[12],0.552159,0.00997169,0.0388364,0.0194589,0.45888,0.565686,0.591357,7.0305,2000.0,0.00310446,1.55725,jf,t0_only
pf[13],0.427663,0.0118994,0.0269478,0.015712,0.368293,0.428216,0.467098,6.80883,2000.0,0.00300658,1.58507,jf,t0_only
pf[14],0.384541,0.00736883,0.0275338,0.0187611,0.331197,0.393469,0.412634,6.68172,2000.0,0.00295045,1.60985,jf,t0_only
vk[1],4.92049,0.397669,0.923531,0.780289,3.23529,4.90602,6.45621,5.54829,2000.0,0.00244996,1.92857,jf,t0_only
vk[2],4.76437,0.330952,0.871913,0.774751,3.09784,4.80372,6.08477,5.57321,2000.0,0.00246096,1.91947,jf,t0_only
vk[3],4.21008,0.314247,0.749683,0.656841,2.85077,4.20622,5.40763,5.57144,2000.0,0.00246018,1.91889,jf,t0_only
vk[4],4.14832,0.273308,0.70654,0.69547,2.83308,4.13973,5.1699,5.61042,2000.0,0.0024774,1.90012,jf,t0_only
vk[5],4.34176,0.304785,0.769826,0.640788,2.85065,4.34265,5.53122,5.60987,2000.0,0.00247715,1.90323,jf,t0_only
vk[6],4.80137,0.351646,0.90301,0.807151,3.09937,4.82966,6.18375,5.58344,2000.0,0.00246548,1.91352,jf,t0_only
vk[7],4.93147,0.396791,0.93901,0.802683,3.16803,4.93021,6.42332,5.56201,2000.0,0.00245602,1.92155,jf,t0_only
vk[8],4.92049,0.397669,0.923531,0.780289,3.23529,4.90602,6.45621,5.54829,2000.0,0.00244996,1.92857,jf,t0_only
vk[9],4.76437,0.330952,0.871913,0.774751,3.09784,4.80372,6.08477,5.57321,2000.0,0.00246096,1.91947,jf,t0_only
vk[10],4.21008,0.314247,0.749683,0.656841,2.85077,4.20622,5.40763,5.57144,2000.0,0.00246018,1.91889,jf,t0_only
vk[11],4.14832,0.273308,0.70654,0.69547,2.83308,4.13973,5.1699,5.61042,2000.0,0.0024774,1.90012,jf,t0_only
vk[12],4.34176,0.304785,0.769826,0.640788,2.85065,4.34265,5.53122,5.60987,2000.0,0.00247715,1.90323,jf,t0_only
vk[13],4.80137,0.351646,0.90301,0.807151,3.09937,4.82966,6.18375,5.58344,2000.0,0.00246548,1.91352,jf,t0_only
vk[14],4.93147,0.396791,0.93901,0.802683,3.16803,4.93021,6.42332,5.56201,2000.0,0.00245602,1.92155,jf,t0_only
vf[1],2.19556,0.227196,0.575132,0.573539,1.13394,2.21122,3.06035,5.70599,2000.0,0.0025196,1.872,jf,t0_only
vf[2],2.47266,0.324938,0.655945,0.557222,1.35823,2.39524,3.61068,5.48814,2000.0,0.0024234,1.95559,jf,t0_only
vf[3],3.28889,0.313618,0.787306,0.691056,1.71511,3.30219,4.47785,5.51047,2000.0,0.00243326,1.9478,jf,t0_only
vf[4],3.35448,0.385856,0.858535,0.816213,1.76572,3.4462,4.73631,5.47738,2000.0,0.00241865,1.96163,jf,t0_only
vf[5],3.11709,0.329945,0.770386,0.697921,1.70994,3.13051,4.33856,5.47377,2000.0,0.00241706,1.96066,jf,t0_only
vf[6],2.41209,0.293656,0.601585,0.469136,1.35192,2.33783,3.46058,5.46844,2000.0,0.00241471,1.96709,jf,t0_only
vf[7],2.1715,0.229981,0.546261,0.526739,1.21989,2.16224,3.07328,5.57247,2000.0,0.00246064,1.92154,jf,t0_only
vf[8],2.19556,0.227196,0.575132,0.573539,1.13394,2.21122,3.06035,5.70599,2000.0,0.0025196,1.872,jf,t0_only
vf[9],2.47266,0.324938,0.655945,0.557222,1.35823,2.39524,3.61068,5.48814,2000.0,0.0024234,1.95559,jf,t0_only
vf[10],3.28889,0.313618,0.787306,0.691056,1.71511,3.30219,4.47785,5.51047,2000.0,0.00243326,1.9478,jf,t0_only
vf[11],3.35448,0.385856,0.858535,0.816213,1.76572,3.4462,4.73631,5.47738,2000.0,0.00241865,1.96163,jf,t0_only
vf[12],3.11709,0.329945,0.770386,0.697921,1.70994,3.13051,4.33856,5.47377,2000.0,0.00241706,1.96066,jf,t0_only
vf[13],2.41209,0.293656,0.601585,0.469136,1.35192,2.33783,3.46058,5.46844,2000.0,0.00241471,1.96709,jf,t0_only
vf[14],2.1715,0.229981,0.546261,0.526739,1.21989,2.16224,3.07328,5.57247,2000.0,0.00246064,1.92154,jf,t0_only
sigma_k[1],0.75338,0.0589601,0.11581,0.111718,0.581921,0.736116,0.968838,5.34806,2000.0,0.00236155,2.03251,jf,t0_only
sigma_k[2],0.822153,0.0777427,0.130551,0.101664,0.658521,0.78851,1.08606,5.06546,2000.0,0.00223676,2.22057,jf,t0_only
sigma_k[3],1.00742,0.0614404,0.129739,0.1149,0.795435,0.995832,1.2383,5.51304,2000.0,0.0024344,1.94129,jf,t0_only
sigma_k[4],1.01739,0.0764462,0.145614,0.155199,0.777528,1.02019,1.278,5.25362,2000.0,0.00231985,2.08518,jf,t0_only
sigma_k[5],0.970564,0.06876,0.133937,0.135263,0.766098,0.960439,1.2182,5.30251,2000.0,0.00234143,2.0524,jf,t0_only
sigma_k[6],0.808607,0.0705491,0.118724,0.0833436,0.651982,0.771867,1.06001,5.1721,2000.0,0.00228385,2.1357,jf,t0_only
sigma_k[7],0.748097,0.0607535,0.112367,0.0926316,0.570842,0.727526,0.98056,4.96296,2000.0,0.0021915,2.3222,jf,t0_only
sigma_k[8],0.75338,0.0589601,0.11581,0.111718,0.581921,0.736116,0.968838,5.34806,2000.0,0.00236155,2.03251,jf,t0_only
sigma_k[9],0.822153,0.0777427,0.130551,0.101664,0.658521,0.78851,1.08606,5.06546,2000.0,0.00223676,2.22057,jf,t0_only
sigma_k[10],1.00742,0.0614404,0.129739,0.1149,0.795435,0.995832,1.2383,5.51304,2000.0,0.0024344,1.94129,jf,t0_only
sigma_k[11],1.01739,0.0764462,0.145614,0.155199,0.777528,1.02019,1.278,5.25362,2000.0,0.00231985,2.08518,jf,t0_only
sigma_k[12],0.970564,0.06876,0.133937,0.135263,0.766098,0.960439,1.2182,5.30251,2000.0,0.00234143,2.0524,jf,t0_only
sigma_k[13],0.808607,0.0705491,0.118724,0.0833436,0.651982,0.771867,1.06001,5.1721,2000.0,0.00228385,2.1357,jf,t0_only
sigma_k[14],0.748097,0.0607535,0.112367,0.0926316,0.570842,0.727526,0.98056,4.96296,2000.0,0.0021915,2.3222,jf,t0_only
sigma_f[1],1.14372,0.0534266,0.135464,0.120087,0.88646,1.14958,1.34642,5.55382,2000.0,0.0024524,1.92542,jf,t0_only
sigma_f[2],1.16401,0.0555681,0.129601,0.108016,0.927557,1.16451,1.37228,5.50995,2000.0,0.00243303,1.94568,jf,t0_only
sigma_f[3],1.15331,0.0514002,0.115912,0.0936231,0.953901,1.14994,1.3509,5.50887,2000.0,0.00243256,1.9454,jf,t0_only
sigma_f[4],1.14697,0.0472397,0.109664,0.0968167,0.956851,1.14122,1.3286,5.47683,2000.0,0.00241841,1.96196,jf,t0_only
sigma_f[5],1.16469,0.0503496,0.117587,0.0975936,0.95636,1.16282,1.35872,5.54583,2000.0,0.00244887,1.92935,jf,t0_only
sigma_f[6],1.16181,0.0552514,0.128644,0.10597,0.926246,1.16159,1.3687,5.49764,2000.0,0.0024276,1.95156,jf,t0_only
sigma_f[7],1.1428,0.053812,0.131852,0.117422,0.902611,1.14571,1.34953,5.54735,2000.0,0.00244955,1.92943,jf,t0_only
sigma_f[8],1.14372,0.0534266,0.135464,0.120087,0.88646,1.14958,1.34642,5.55382,2000.0,0.0024524,1.92542,jf,t0_only
sigma_f[9],1.16401,0.0555681,0.129601,0.108016,0.927557,1.16451,1.37228,5.50995,2000.0,0.00243303,1.94568,jf,t0_only
sigma_f[10],1.15331,0.0514002,0.115912,0.0936231,0.953901,1.14994,1.3509,5.50887,2000.0,0.00243256,1.9454,jf,t0_only
sigma_f[11],1.14697,0.0472397,0.109664,0.0968167,0.956851,1.14122,1.3286,5.47683,2000.0,0.00241841,1.96196,jf,t0_only
sigma_f[12],1.16469,0.0503496,0.117587,0.0975936,0.95636,1.16282,1.35872,5.54583,2000.0,0.00244887,1.92935,jf,t0_only
sigma_f[13],1.16181,0.0552514,0.128644,0.10597,0.926246,1.16159,1.3687,5.49764,2000.0,0.0024276,1.95156,jf,t0_only
sigma_f[14],1.1428,0.053812,0.131852,0.117422,0.902611,1.14571,1.34953,5.54735,2000.0,0.00244955,1.92943,jf,t0_only
log_lik[1],-1.47239,0.0285475,0.163527,0.0446449,-1.58694,-1.51242,-1.08846,11.4104,2000.0,0.00503849,1.25884,jf,t0_only
log_lik[2],0.164641,0.0130846,0.0481561,0.0295038,0.113717,0.157261,0.235804,14.7401,176.613,0.00650881,1.20425,jf,t0_only
log_lik[3],-0.0627892,0.0108562,0.0287611,0.0243915,-0.113274,-0.0616225,-0.0170504,9.5873,2000.0,0.00423347,1.35086,jf,t0_only
log_lik[4],0.87851,0.0234106,0.0811499,0.0490706,0.683016,0.897291,0.962887,6.0223,2000.0,0.00265927,1.76298,jf,t0_only
log_lik[5],0.464226,0.0190781,0.0506385,0.0316605,0.351661,0.476229,0.52153,8.57373,2000.0,0.00378591,1.39292,jf,t0_only
log_lik[6],-0.479736,0.0159795,0.0491526,0.0307652,-0.528726,-0.490206,-0.385266,9.19475,2000.0,0.00406013,1.35576,jf,t0_only
log_lik[7],-1.04511,0.0198682,0.0840579,0.0602351,-1.13687,-1.06382,-0.885763,8.08376,2000.0,0.00356955,1.44153,jf,t0_only
log_lik[8],1.25595,0.0264016,0.0933552,0.0325866,1.07831,1.27797,1.33674,8.08313,2000.0,0.00356927,1.43625,jf,t0_only
log_lik[9],-0.04767,0.0232381,0.0408612,0.0385239,-0.106096,-0.0526808,0.0191738,5.76204,2000.0,0.00254435,1.84423,jf,t0_only
log_lik[10],0.737197,0.0184294,0.0715768,0.0334876,0.550509,0.7598,0.800616,6.92393,2000.0,0.0030574,1.57344,jf,t0_only
log_lik[11],0.868042,0.017534,0.0562796,0.0239765,0.749178,0.874588,0.931471,9.18189,2000.0,0.00405445,1.36659,jf,t0_only
log_lik[12],-2.38312,0.0445619,0.150835,0.0583743,-2.55253,-2.3907,-2.15584,8.01224,2000.0,0.00353797,1.44594,jf,t0_only
log_lik[13],-0.992651,0.0189208,0.0805241,0.0563292,-1.07947,-1.01073,-0.842332,8.24452,2000.0,0.00364054,1.42756,jf,t0_only
log_lik[14],0.790683,0.0180667,0.0513037,0.0302495,0.676631,0.80059,0.853824,9.63657,2000.0,0.00425523,1.33228,jf,t0_only
log_lik[15],0.828966,0.0152217,0.0410553,0.0296792,0.750373,0.834136,0.87755,10.7765,2000.0,0.00475859,1.29232,jf,t0_only
log_lik[16],0.941556,0.0105158,0.027511,0.0299392,0.894913,0.942015,0.986599,10.3788,2000.0,0.00458297,1.3015,jf,t0_only
log_lik[17],-0.444709,0.0166158,0.0475904,0.0304241,-0.493305,-0.454201,-0.351593,8.87792,2000.0,0.00392023,1.37483,jf,t0_only
log_lik[18],1.17445,0.0193337,0.0696462,0.0212525,1.00512,1.18546,1.23107,8.09104,2000.0,0.00357277,1.44882,jf,t0_only
log_lik[19],-2.6928,0.0949895,0.313324,0.0823466,-3.24124,-2.60607,-2.50562,6.05295,2000.0,0.0026728,1.74903,jf,t0_only
log_lik[20],-2.62125,0.0673926,0.146257,0.081691,-2.85423,-2.58527,-2.4885,6.31965,2000.0,0.00279057,1.68722,jf,t0_only
log_lik[21],-2.30984,0.0474024,0.10039,0.0621851,-2.46973,-2.29927,-2.15638,6.58211,2000.0,0.00290647,1.62981,jf,t0_only
log_lik[22],-2.66876,0.0823606,0.226652,0.0827418,-3.16156,-2.60176,-2.50383,6.01813,2000.0,0.00265743,1.76103,jf,t0_only
log_lik[23],-2.67652,0.0858621,0.249165,0.0821615,-3.19984,-2.60401,-2.50481,6.02213,2000.0,0.0026592,1.75915,jf,t0_only
log_lik[24],-0.696447,0.0198582,0.109404,0.03954,-0.782679,-0.724751,-0.442924,15.5045,47.4217,0.00684633,1.18458,jf,t0_only
log_lik[25],-2.68611,0.0909617,0.283608,0.0823558,-3.23829,-2.60583,-2.5055,6.04607,2000.0,0.00266977,1.7513,jf,t0_only
log_lik[26],-1.04504,0.0554143,0.14326,0.105843,-1.22184,-1.05794,-0.737642,5.70204,2000.0,0.00251785,1.86585,jf,t0_only
log_lik[27],-2.20502,0.0372915,0.155695,0.0625733,-2.33428,-2.24757,-1.86362,7.0031,2000.0,0.00309237,1.55838,jf,t0_only
log_lik[28],-0.514358,0.0176937,0.0948811,0.0379252,-0.593141,-0.538227,-0.295568,16.6285,64.9259,0.00734264,1.1736,jf,t0_only
log_lik[29],-0.0369082,0.0113908,0.0292873,0.0249598,-0.0887593,-0.034817,0.00793888,9.18544,2000.0,0.00405602,1.37252,jf,t0_only
log_lik[30],-1.59514,0.0315268,0.115667,0.0931097,-1.74027,-1.60876,-1.36465,6.89575,2000.0,0.00304496,1.58096,jf,t0_only
log_lik[31],-1.05363,0.0377308,0.158149,0.0702145,-1.2002,-1.09654,-0.65913,13.61,2000.0,0.00600979,1.25239,jf,t0_only
log_lik[32],-1.02908,0.0239148,0.135015,0.0419597,-1.12899,-1.06401,-0.706913,13.5592,2000.0,0.00598734,1.21032,jf,t0_only
log_lik[33],-0.500366,0.0175336,0.0937665,0.0376824,-0.57873,-0.523937,-0.285521,16.711,65.7867,0.00737911,1.17287,jf,t0_only
log_lik[34],1.04159,0.0239913,0.0936885,0.0553223,0.801766,1.06526,1.13541,6.13172,2000.0,0.00270759,1.73153,jf,t0_only
log_lik[35],0.697958,0.0177532,0.0578038,0.0276719,0.582564,0.706941,0.768252,8.16965,2000.0,0.00360748,1.4337,jf,t0_only
log_lik[36],-2.68145,0.0881516,0.262526,0.0822939,-3.22422,-2.60595,-2.50555,6.02779,2000.0,0.0026617,1.75731,jf,t0_only
log_lik[37],-2.63527,0.0671008,0.145543,0.0779536,-2.93441,-2.59465,-2.50059,5.82536,2000.0,0.00257231,1.83486,jf,t0_only
log_lik[38],-2.64991,0.0762917,0.188365,0.0827896,-3.05087,-2.59044,-2.50007,6.08524,2000.0,0.00268706,1.74657,jf,t0_only
log_lik[39],0.316506,0.0138023,0.0432923,0.0280575,0.265795,0.310597,0.387323,11.0141,2000.0,0.0048635,1.27896,jf,t0_only
log_lik[40],0.188827,0.0151435,0.0377923,0.0300651,0.128535,0.187328,0.246244,8.8815,2000.0,0.00392181,1.38523,jf,t0_only
log_lik[41],-2.22508,0.0520143,0.109356,0.077881,-2.38829,-2.2204,-2.04771,6.08694,2000.0,0.00268782,1.74829,jf,t0_only
log_lik[42],1.05783,0.0241761,0.0943847,0.0565617,0.816562,1.08123,1.15313,6.12593,2000.0,0.00270503,1.73321,jf,t0_only
log_lik[43],0.983487,0.0270172,0.0880879,0.0565288,0.776071,0.999805,1.07868,5.84587,2000.0,0.00258137,1.81866,jf,t0_only
log_lik[44],1.16284,0.01931,0.0693408,0.0213834,0.996268,1.17385,1.21992,8.10434,2000.0,0.00357864,1.44751,jf,t0_only
log_lik[45],0.719375,0.0181275,0.0593312,0.0274558,0.600859,0.729,0.788317,8.03004,2000.0,0.00354583,1.44603,jf,t0_only
log_lik[46],-1.02685,0.0181552,0.0788339,0.0554394,-1.11386,-1.04315,-0.864144,8.47666,2000.0,0.00374305,1.4058,jf,t0_only
log_lik[47],-2.69337,0.0952752,0.315994,0.0823519,-3.24128,-2.60607,-2.50562,6.05359,2000.0,0.00267309,1.74882,jf,t0_only
log_lik[48],-1.21947,0.0439099,0.164674,0.125785,-1.41047,-1.2421,-0.854945,6.54025,2000.0,0.00288798,1.6377,jf,t0_only
log_lik[49],-2.68555,0.0906008,0.279469,0.082332,-3.2397,-2.60604,-2.5056,6.04378,2000.0,0.00266876,1.75205,jf,t0_only
log_lik[50],-0.23753,0.0181018,0.0778084,0.0470355,-0.32101,-0.254776,-0.0784539,13.9835,2000.0,0.00617469,1.19976,jf,t0_only
log_lik[51],-2.5822,0.0581109,0.129876,0.0649239,-2.78372,-2.56044,-2.47097,7.24845,2000.0,0.0032007,1.5212,jf,t0_only
