param,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat,participant_id,model
log_lik[351],-0.883108,0.0016676,0.107494,0.107016,-1.05498,-0.886922,-0.698696,4214.13,3005.79,37.2359,1.00126,2,d_only
log_lik[352],0.810531,0.00117947,0.0636367,0.0615968,0.708363,0.810178,0.915967,2970.24,2538.86,26.2449,1.00081,2,d_only
log_lik[353],-0.631687,0.00150279,0.0937114,0.0928528,-0.787004,-0.630747,-0.482011,3925.21,3143.75,34.683,1.00093,2,d_only
log_lik[354],1.54391,0.00162635,0.0839825,0.0868965,1.40026,1.54777,1.67403,2774.83,2381.51,24.5183,0.999566,2,d_only
log_lik[355],0.317365,0.00103314,0.0631528,0.0602636,0.208767,0.321293,0.414177,3745.58,3354.65,33.0958,0.999995,2,d_only
log_lik[356],0.814416,0.00121472,0.0645851,0.0626403,0.711224,0.813666,0.921349,2891.94,2589.84,25.5531,1.00083,2,d_only
log_lik[357],0.383897,0.00212333,0.125028,0.125409,0.179537,0.384824,0.585333,3564.65,3208.28,31.4971,1.00087,2,d_only
log_lik[358],0.640316,0.000785488,0.046826,0.0459476,0.563107,0.639846,0.716879,3648.61,2516.45,32.2389,1.00109,2,d_only
log_lik[359],1.19072,0.00214009,0.120245,0.122432,0.996442,1.18847,1.3937,3163.45,2877.17,27.9521,0.999982,2,d_only
log_lik[360],1.21362,0.0011337,0.0683253,0.0592506,1.08733,1.22332,1.30639,3718.87,3219.0,32.8598,1.00027,2,d_only
log_lik[361],1.11371,0.0013136,0.0728154,0.0715642,0.995733,1.11304,1.23447,3190.27,2724.24,28.1891,1.00107,2,d_only
log_lik[362],1.18498,0.00213989,0.120281,0.122748,0.990406,1.18299,1.38712,3166.0,2892.44,27.9746,0.999964,2,d_only
log_lik[363],0.603489,0.000757465,0.0443858,0.0437654,0.531076,0.60322,0.676046,3499.98,2550.29,30.9257,1.00125,2,d_only
log_lik[364],0.837269,0.000885832,0.0524814,0.0541628,0.751956,0.83648,0.92447,3517.76,3058.21,31.0827,1.00079,2,d_only
log_lik[365],0.0760217,0.00134308,0.0837948,0.0800815,-0.0704045,0.0808665,0.199881,3936.1,3417.0,34.7792,1.00005,2,d_only
log_lik[366],0.734717,0.000811685,0.0478949,0.0482614,0.657342,0.734955,0.814874,3489.36,2978.51,30.8318,1.00057,2,d_only
log_lik[367],0.536211,0.0007223,0.0408841,0.0409201,0.469218,0.535959,0.604533,3268.46,2731.85,28.88,1.00155,2,d_only
log_lik[368],0.783714,0.00106183,0.0598676,0.0583427,0.684902,0.783933,0.88174,3245.05,2502.92,28.6731,1.00093,2,d_only
log_lik[369],0.71022,0.000891904,0.0524122,0.0510083,0.624594,0.710943,0.795288,3586.63,2525.69,31.6913,1.00076,2,d_only
log_lik[370],0.0628217,0.00135999,0.084926,0.081258,-0.0856705,0.0678069,0.188701,3941.98,3415.99,34.8312,1.00007,2,d_only
log_lik[371],-0.671938,0.00152016,0.0949801,0.0949224,-0.828889,-0.671333,-0.520012,3932.9,3170.01,34.7509,1.001,2,d_only
log_lik[372],1.36797,0.000929881,0.0486883,0.0467895,1.28656,1.36894,1.44538,2767.68,3029.36,24.4551,1.00135,2,d_only
log_lik[373],-1.0893,0.00134807,0.0831871,0.0800428,-1.22108,-1.09267,-0.946806,3909.41,3007.97,34.5434,1.0023,2,d_only
log_lik[374],0.56826,0.000808793,0.0480593,0.0469904,0.489505,0.569177,0.646952,3542.67,2960.27,31.3029,1.00013,2,d_only
log_lik[375],-1.33336,0.00133333,0.0751111,0.0748124,-1.45324,-1.33503,-1.20604,3280.69,2615.14,28.988,1.00093,2,d_only
log_lik[376],-0.375243,0.00133524,0.0814264,0.0790945,-0.513947,-0.371968,-0.24933,3711.54,3581.59,32.795,1.00025,2,d_only
log_lik[377],0.219375,0.000797628,0.0428504,0.0429697,0.147466,0.220544,0.286048,2959.47,3095.45,26.1498,1.00085,2,d_only
log_lik[378],-0.0939171,0.00107812,0.062752,0.0598484,-0.202168,-0.0898787,0.00152779,3414.34,3558.42,30.169,0.999983,2,d_only
log_lik[379],0.798742,0.000850705,0.0503929,0.0511393,0.717643,0.798494,0.882993,3514.49,3074.65,31.0539,1.00071,2,d_only
log_lik[380],0.708457,0.000888892,0.0522557,0.0507992,0.623113,0.709173,0.793224,3589.99,2525.69,31.721,1.00076,2,d_only
log_lik[381],0.986619,0.00109662,0.0634889,0.0632187,0.884454,0.985858,1.09131,3457.17,2935.55,30.5474,1.0009,2,d_only
log_lik[382],0.56975,0.000808185,0.048015,0.0470397,0.491158,0.570691,0.648389,3541.84,2960.27,31.2956,1.00013,2,d_only
log_lik[383],0.866107,0.00210672,0.121433,0.12532,0.669638,0.864972,1.06711,3347.36,3159.13,29.5771,0.999799,2,d_only
log_lik[384],0.634158,0.000792187,0.0468147,0.0462368,0.557419,0.634065,0.711073,3498.29,2858.51,30.9107,1.0003,2,d_only
log_lik[385],-0.439021,0.00138479,0.0850565,0.0831953,-0.582835,-0.435534,-0.307257,3761.11,3549.12,33.2329,1.00064,2,d_only
log_lik[386],0.906389,0.00092373,0.055218,0.0553249,0.814128,0.907992,0.996896,3586.2,3530.54,31.6875,1.00105,2,d_only
log_lik[387],1.23223,0.0021403,0.119923,0.121272,1.03823,1.22968,1.43536,3142.94,2749.46,27.7709,1.00017,2,d_only
log_lik[388],0.23722,0.000790858,0.0420317,0.0425061,0.167447,0.238541,0.303347,2916.17,3104.78,25.7672,1.00094,2,d_only
log_lik[389],0.800111,0.00128704,0.0656133,0.0634315,0.694748,0.798452,0.907275,2688.21,2557.0,23.7529,1.00047,2,d_only
log_lik[390],0.493145,0.000708783,0.0393473,0.0398617,0.42832,0.493213,0.558237,3147.35,2824.08,27.8099,1.00168,2,d_only
log_lik[391],1.10583,0.00130556,0.072763,0.0715754,0.988302,1.10496,1.22517,3236.79,2685.03,28.6002,1.00102,2,d_only
log_lik[392],0.839058,0.000887631,0.0525878,0.0541321,0.753448,0.838128,0.92634,3518.85,3058.21,31.0923,1.00079,2,d_only
log_lik[393],-0.877509,0.00156414,0.097692,0.0975521,-1.03801,-0.877855,-0.718836,3947.34,3018.44,34.8785,1.00027,2,d_only
log_lik[394],0.728029,0.000808709,0.0477114,0.0479753,0.650916,0.728297,0.808251,3488.56,2981.24,30.8248,1.00054,2,d_only
log_lik[395],0.475633,0.000706263,0.0388896,0.0391392,0.411432,0.475642,0.53985,3104.77,2887.7,27.4336,1.00171,2,d_only
log_lik[396],1.50943,0.00131783,0.0660444,0.0665437,1.39646,1.51394,1.60953,2637.36,2438.39,23.3036,0.999546,2,d_only
log_lik[397],0.988053,0.00212015,0.120985,0.123835,0.792,0.985835,1.19027,3277.86,3183.95,28.963,0.999717,2,d_only
log_lik[398],1.34667,0.00212302,0.118062,0.119613,1.15686,1.34372,1.54775,3088.42,2757.37,27.2891,1.00007,2,d_only
log_lik[399],0.18161,0.00212894,0.125454,0.125088,-0.025564,0.183146,0.383114,3588.76,3132.05,31.7101,1.00172,2,d_only
log_lik[400],1.08824,0.00127518,0.0717703,0.0712358,0.972047,1.08728,1.20661,3284.98,2704.56,29.0259,1.00097,2,d_only
log_lik[401],1.03508,0.00117969,0.0675711,0.0666621,0.926213,1.03383,1.14614,3391.06,2724.81,29.9632,1.00094,2,d_only
log_lik[402],0.815039,0.00123538,0.0650943,0.0632999,0.711207,0.814078,0.921439,2846.0,2626.31,25.1471,1.00074,2,d_only
log_lik[403],0.434133,0.000706484,0.0382017,0.038342,0.371146,0.434395,0.498017,2982.81,2956.58,26.3559,1.00172,2,d_only
log_lik[404],1.52322,0.00194031,0.103589,0.107149,1.35404,1.52277,1.69197,2904.71,2513.09,25.6659,1.00019,2,d_only
log_lik[405],1.00205,0.00112248,0.0647842,0.0646443,0.897516,1.00115,1.10813,3433.42,2891.69,30.3375,1.00092,2,d_only
log_lik[406],1.11571,0.00130609,0.0721046,0.0702129,0.997245,1.11533,1.23475,3160.0,2837.89,27.9216,1.0011,2,d_only
log_lik[407],1.51679,0.00196088,0.105103,0.108547,1.34528,1.51615,1.6893,2926.11,2546.3,25.855,1.00021,2,d_only
log_lik[408],0.915452,0.000985846,0.0577911,0.0582175,0.822431,0.914324,1.01033,3516.35,3076.78,31.0703,1.00089,2,d_only
log_lik[409],1.1154,0.00213512,0.120607,0.122525,0.919599,1.11341,1.31659,3202.75,3044.28,28.2994,0.99972,2,d_only
log_lik[410],1.08476,0.002132,0.120709,0.122897,0.889979,1.08278,1.28467,3223.86,3045.11,28.4859,0.999641,2,d_only
log_lik[411],1.53745,0.00186999,0.0986964,0.101888,1.37423,1.53842,1.69714,2850.44,2357.58,25.1863,1.00009,2,d_only
log_lik[412],1.11135,0.00131245,0.072876,0.0716047,0.993153,1.11074,1.23191,3210.68,2723.34,28.3694,1.00105,2,d_only
log_lik[413],0.277703,0.00076806,0.0404126,0.0414732,0.211187,0.278274,0.34248,2870.52,3115.08,25.3638,1.00115,2,d_only
log_lik[414],1.54605,0.00173734,0.0906201,0.0940272,1.39345,1.5488,1.68819,2810.0,2307.71,24.8291,0.999768,2,d_only
log_lik[415],1.07234,0.00116858,0.0646449,0.0635776,0.965811,1.0713,1.17924,3159.02,2835.64,27.9129,1.0013,2,d_only
log_lik[416],1.26472,0.0021386,0.119573,0.121367,1.07159,1.26193,1.46691,3128.85,2808.24,27.6464,1.00004,2,d_only
log_lik[417],0.551851,0.00208432,0.123682,0.125863,0.351294,0.552276,0.753268,3550.97,3291.62,31.3762,1.00039,2,d_only
log_lik[418],0.730412,0.000929689,0.0542665,0.052425,0.641069,0.730819,0.818283,3531.35,2413.49,31.2028,1.00066,2,d_only
log_lik[419],0.196119,0.000807097,0.044002,0.0444236,0.12179,0.19811,0.265073,3046.51,3073.07,26.9188,1.00074,2,d_only
log_lik[420],-0.455301,0.00139671,0.0859303,0.0843166,-0.601086,-0.452163,-0.321913,3773.0,3516.76,33.338,1.00069,2,d_only
log_lik[421],0.54716,0.00208555,0.123723,0.125837,0.346636,0.547563,0.748416,3554.2,3292.11,31.4047,1.00039,2,d_only
log_lik[422],1.49606,0.00200779,0.108693,0.111624,1.31985,1.49564,1.67523,2981.57,2654.07,26.345,1.00024,2,d_only
log_lik[423],0.245921,0.00212792,0.125559,0.125922,0.0386773,0.246428,0.447281,3583.68,3157.62,31.6652,1.00142,2,d_only
log_lik[424],-0.843104,0.0017141,0.11065,0.109481,-1.0204,-0.846681,-0.654642,4219.0,2953.02,37.2789,1.00122,2,d_only
log_lik[425],1.41369,0.00208925,0.115606,0.118284,1.2272,1.41174,1.60781,3066.2,2740.46,27.0928,1.00003,2,d_only
log_lik[426],1.10383,0.00125816,0.0692552,0.0677766,0.990475,1.10308,1.21777,3141.1,2923.73,27.7546,1.0012,2,d_only
log_lik[427],1.19925,0.00214031,0.120188,0.12259,1.00498,1.1967,1.40228,3160.92,2771.38,27.9297,1.0,2,d_only
log_lik[428],0.580732,0.000748266,0.0430583,0.0426016,0.51045,0.580311,0.651796,3402.34,2620.55,30.0629,1.00136,2,d_only
log_lik[429],0.982634,0.00109004,0.0631564,0.0625983,0.881165,0.981874,1.08668,3463.63,2891.24,30.6045,1.0009,2,d_only
log_lik[430],0.351532,0.000728947,0.0384791,0.0385848,0.28713,0.351269,0.414581,2852.15,3034.93,25.2014,1.00153,2,d_only
log_lik[431],1.07319,0.00213071,0.120744,0.12343,0.879001,1.07142,1.27335,3230.18,3022.13,28.5417,0.99965,2,d_only
log_lik[432],0.74151,0.00126866,0.063102,0.0616877,0.641028,0.739762,0.845153,2589.25,2387.49,22.8785,1.00044,2,d_only
log_lik[433],0.808293,0.0011647,0.0632299,0.0615097,0.706522,0.808,0.913638,3009.73,2456.35,26.5938,1.0009,2,d_only
log_lik[434],0.649886,0.000791508,0.0467429,0.0461306,0.57352,0.649973,0.727006,3490.98,2881.39,30.8461,1.00035,2,d_only
log_lik[435],0.543396,0.000725635,0.0411958,0.040899,0.476126,0.543326,0.611932,3287.68,2775.35,29.0498,1.00152,2,d_only
log_lik[436],0.988239,0.00190789,0.112106,0.0986486,0.769939,1.01004,1.12962,3505.6,3054.34,30.9753,1.0004,2,d_only
log_lik[437],0.425348,0.000913013,0.0551591,0.0535561,0.331335,0.427718,0.511324,3651.14,3269.22,32.2613,1.0,2,d_only
log_lik[438],0.309893,0.000749188,0.0393933,0.0399873,0.243571,0.310092,0.373723,2848.59,3153.61,25.17,1.00135,2,d_only
log_lik[439],1.01489,0.00212362,0.120908,0.124045,0.819474,1.01271,1.21561,3265.42,3045.11,28.8531,0.999696,2,d_only
log_lik[440],1.28814,0.00213606,0.119249,0.120289,1.09509,1.28496,1.49001,3116.86,2740.9,27.5404,1.00014,2,d_only
log_lik[441],-0.620502,0.00149746,0.0933219,0.0923457,-0.77525,-0.619478,-0.47188,3921.66,3143.88,34.6516,1.00094,2,d_only
log_lik[442],-1.11045,0.00147438,0.0911883,0.0903637,-1.25512,-1.11222,-0.960109,3934.9,2971.14,34.7685,1.0004,2,d_only
log_lik[443],1.49706,0.00200599,0.108551,0.111694,1.32094,1.49654,1.67588,2979.54,2654.07,26.3271,1.00022,2,d_only
log_lik[444],1.51755,0.00195867,0.104938,0.108384,1.34618,1.51702,1.68995,2922.91,2546.3,25.8267,1.00022,2,d_only
log_lik[445],1.10966,0.00127778,0.0703706,0.0682662,0.993165,1.10947,1.22484,3145.98,2914.59,27.7977,1.00116,2,d_only
log_lik[446],0.693265,0.00209275,0.1225,0.12465,0.495583,0.693323,0.893697,3459.69,3193.5,30.5697,0.99996,2,d_only
log_lik[447],0.792404,0.00209985,0.121822,0.125096,0.59619,0.792569,0.991723,3399.76,3233.69,30.0401,0.999857,2,d_only
log_lik[448],0.513846,0.000713933,0.0400141,0.0400922,0.448011,0.513782,0.580109,3209.23,2743.36,28.3566,1.00162,2,d_only
log_lik[449],-0.482929,0.00141619,0.0873595,0.0856872,-0.630276,-0.47999,-0.34656,3792.66,3484.78,33.5117,1.00073,2,d_only
log_lik[450],-0.8671,0.00168703,0.108821,0.107953,-1.04175,-0.870651,-0.681309,4217.53,2981.98,37.2659,1.00139,2,d_only
log_lik[451],0.165205,0.000832239,0.0456635,0.045502,0.0876222,0.167816,0.235615,3086.31,3079.77,27.2705,1.00063,2,d_only
log_lik[452],1.30237,0.00213386,0.119016,0.120167,1.10995,1.29976,1.50479,3109.52,2760.49,27.4755,1.00023,2,d_only
log_lik[453],0.821487,0.00210242,0.121657,0.125198,0.624994,0.821291,1.02047,3378.64,3261.0,29.8535,0.999836,2,d_only
log_lik[454],-0.378994,0.00133828,0.0816484,0.0792814,-0.518341,-0.375626,-0.25255,3714.04,3581.98,32.817,1.00025,2,d_only
log_lik[455],-0.664345,0.0015171,0.0947572,0.094514,-0.820821,-0.663323,-0.512615,3930.62,3196.67,34.7307,1.00105,2,d_only
log_lik[456],0.597598,0.00319008,0.179338,0.173147,0.262772,0.626231,0.840214,3061.96,2837.89,27.0553,0.999783,2,d_only
log_lik[457],1.15251,0.00213815,0.120454,0.123259,0.95721,1.14976,1.35372,3184.04,2960.16,28.134,0.999843,2,d_only
log_lik[458],1.48267,0.00202876,0.110387,0.113154,1.30385,1.4827,1.66533,3005.54,2746.26,26.5568,1.00031,2,d_only
log_lik[459],1.20626,0.00214043,0.120138,0.122444,1.01141,1.20376,1.409,3158.2,2771.38,27.9057,1.00008,2,d_only
log_lik[460],-0.877108,0.00156409,0.0976937,0.0975324,-1.0376,-0.877451,-0.71844,3947.57,3018.44,34.8806,1.00027,2,d_only
log_lik[461],0.253388,0.000783131,0.0413434,0.0421216,0.18458,0.254384,0.319002,2899.07,3230.2,25.616,1.00102,2,d_only
log_lik[462],-1.13288,0.00129715,0.0771118,0.0759514,-1.2568,-1.13453,-1.00417,3644.16,2808.38,32.1996,1.00309,2,d_only
log_lik[463],0.778136,0.00104435,0.059214,0.0576947,0.680429,0.778443,0.874877,3281.46,2454.14,28.9948,1.00095,2,d_only
log_lik[464],1.01426,0.00114336,0.0658154,0.0654334,0.907825,1.0134,1.12143,3413.07,2766.15,30.1577,1.00091,2,d_only
log_lik[465],1.08667,0.00127237,0.0716624,0.071287,0.970756,1.08567,1.20495,3291.21,2724.03,29.081,1.00097,2,d_only
log_lik[466],1.11583,0.00131007,0.0724037,0.0711684,0.99739,1.11535,1.23579,3163.64,2784.48,27.9538,1.00108,2,d_only
log_lik[467],1.00993,0.0018304,0.107871,0.0935696,0.799962,1.03107,1.14687,3533.21,3126.32,31.2193,1.0004,2,d_only
log_lik[468],1.39085,0.00210388,0.116627,0.119289,1.20346,1.38862,1.58832,3072.43,2759.79,27.1478,1.00011,2,d_only
log_lik[469],1.53641,0.00187793,0.0991851,0.10265,1.37287,1.53737,1.69674,2853.15,2401.95,25.2103,1.00007,2,d_only
log_lik[470],0.139959,0.000854279,0.0471157,0.0466287,0.0594424,0.142857,0.212256,3119.36,3108.93,27.5625,1.00054,2,d_only
log_lik[471],0.198911,0.00212885,0.12551,0.125633,-0.00831772,0.200624,0.400227,3584.64,3107.01,31.6737,1.00157,2,d_only
log_lik[472],-0.0612231,0.00104607,0.0604564,0.0576589,-0.166082,-0.0572037,0.0306165,3420.98,3553.16,30.2276,1.00003,2,d_only
log_lik[473],0.0974808,0.0013154,0.081945,0.0783728,-0.0461039,0.102527,0.218971,3924.03,3447.5,34.6726,1.00003,2,d_only
log_lik[474],0.567515,0.000809101,0.0480817,0.046997,0.488718,0.568485,0.646257,3543.11,2983.24,31.3068,1.00013,2,d_only
log_lik[475],1.49106,0.00122535,0.0607046,0.0596348,1.38751,1.49497,1.58317,2567.16,2407.52,22.6833,0.999665,2,d_only
log_lik[476],0.939953,0.00211461,0.121138,0.125014,0.74453,0.938515,1.14124,3304.5,3210.41,29.1984,0.999756,2,d_only
log_lik[477],0.962904,0.00105808,0.0615283,0.0616871,0.863699,0.961644,1.06481,3478.82,2981.57,30.7386,1.0009,2,d_only
log_lik[478],0.708481,0.00123283,0.061451,0.0595559,0.610182,0.706061,0.808621,2604.49,2309.6,23.0132,1.00049,2,d_only
log_lik[479],0.276158,0.000769028,0.0404677,0.0414227,0.209315,0.276838,0.340919,2871.25,3115.08,25.3702,1.00115,2,d_only
log_lik[480],0.137927,0.00126279,0.0784338,0.0752958,0.00115051,0.142806,0.254842,3894.98,3547.4,34.4158,1.0,2,d_only
log_lik[481],0.872786,0.000927237,0.0547362,0.0564691,0.784508,0.871772,0.963461,3521.23,3129.49,31.1134,1.00083,2,d_only
log_lik[482],1.4501,0.00206319,0.113381,0.116204,1.2667,1.44974,1.63751,3050.75,2709.58,26.9563,1.00018,2,d_only
log_lik[483],0.0931009,0.002126,0.124772,0.125691,-0.113135,0.0955514,0.293061,3582.75,3132.51,31.657,1.00174,2,d_only
log_lik[484],1.0588,0.00122203,0.0695327,0.0691554,0.946172,1.05768,1.17284,3356.56,2723.74,29.6584,1.00094,2,d_only
log_lik[485],0.044504,0.0021209,0.124068,0.12469,-0.158151,0.0464897,0.244305,3576.33,3212.67,31.6003,1.00157,2,d_only
log_lik[486],1.0949,0.00123166,0.0677822,0.0661313,0.983249,1.09425,1.20647,3135.61,2917.27,27.7061,1.00124,2,d_only
log_lik[487],0.0184347,0.00432637,0.22192,0.233728,-0.357391,0.0279089,0.370918,2620.74,2258.62,23.1567,1.00012,2,d_only
log_lik[488],0.94822,0.000947769,0.0554409,0.0563458,0.855659,0.949154,1.03898,3443.68,3426.3,30.4282,1.00126,2,d_only
log_lik[489],0.815017,0.00122768,0.0649149,0.0627741,0.711418,0.814086,0.92146,2865.08,2555.22,25.3157,1.00083,2,d_only
log_lik[490],1.0761,0.00117882,0.0651259,0.0640025,0.968529,1.07529,1.18389,3152.54,2814.64,27.8557,1.00129,2,d_only
log_lik[491],0.327445,0.00212514,0.125343,0.125464,0.120532,0.328471,0.527983,3570.58,3237.85,31.5495,1.00113,2,d_only
log_lik[492],0.935555,0.0010156,0.0593378,0.0599342,0.840457,0.934541,1.03219,3513.69,3052.31,31.0468,1.00088,2,d_only
log_lik[493],1.09639,0.00123601,0.0680158,0.0664126,0.984241,1.0958,1.20807,3136.94,2932.83,27.7179,1.00124,2,d_only
log_lik[494],0.586799,0.00208788,0.123377,0.12572,0.385654,0.587655,0.787371,3526.56,3289.36,31.1605,1.00042,2,d_only
log_lik[495],-0.432696,0.00138008,0.084711,0.0827951,-0.575661,-0.429388,-0.301287,3756.59,3582.86,33.1931,1.0006,2,d_only
log_lik[496],-0.218535,0.00167797,0.106447,0.104352,-0.405554,-0.213432,-0.0551099,4065.01,3377.04,35.9182,1.00054,2,d_only
log_lik[497],1.42826,0.00102213,0.0501539,0.0484302,1.34473,1.42973,1.50787,2475.12,2586.84,21.87,1.00141,2,d_only
log_lik[498],1.08553,0.00127032,0.0715824,0.0713148,0.969872,1.0845,1.20373,3294.39,2724.03,29.109,1.00096,2,d_only
log_lik[499],0.291395,0.00106497,0.065269,0.0625274,0.178019,0.295344,0.39089,3768.85,3385.77,33.3014,0.999934,2,d_only
log_lik[500],1.11271,0.0012898,0.0710655,0.0691869,0.995356,1.11246,1.22838,3152.4,2891.26,27.8544,1.00113,2,d_only
log_lik[501],0.228312,0.000794355,0.042433,0.0427294,0.157569,0.229673,0.294692,2933.67,3098.68,25.9218,1.0009,2,d_only
log_lik[502],0.637237,0.00208986,0.122948,0.124653,0.436798,0.637107,0.838029,3496.93,3263.47,30.8987,1.00016,2,d_only
log_lik[503],-0.553474,0.00185516,0.119305,0.117948,-0.75601,-0.551329,-0.361684,4171.8,3127.55,36.8618,1.00123,2,d_only
log_lik[504],0.0326385,0.000954379,0.0539685,0.0521464,-0.0602202,0.0361574,0.114801,3276.66,3620.81,28.9524,1.00022,2,d_only
log_lik[505],-0.602857,0.00185367,0.119392,0.119207,-0.805173,-0.601212,-0.408622,4180.81,3075.8,36.9414,1.00119,2,d_only
log_lik[506],0.146958,0.000848093,0.0467054,0.0461102,0.0672839,0.149765,0.218438,3109.32,3084.18,27.4738,1.00057,2,d_only
log_lik[507],0.825598,0.0021028,0.121635,0.125322,0.62892,0.825503,1.02473,3376.12,3261.41,29.8313,0.999832,2,d_only
log_lik[508],1.46543,0.00112443,0.0551448,0.0541784,1.37145,1.46833,1.55128,2500.78,2435.97,22.0968,1.00016,2,d_only
log_lik[509],1.18354,0.00213983,0.120289,0.122992,0.988594,1.1816,1.38546,3165.75,2914.84,27.9724,0.99997,2,d_only
log_lik[510],0.462423,0.00070542,0.0386098,0.0389088,0.398625,0.462301,0.526721,3063.51,2897.4,27.0691,1.00171,2,d_only
log_lik[511],0.345624,0.000999554,0.0609195,0.0584539,0.241684,0.349425,0.438816,3717.44,3296.57,32.8471,0.999978,2,d_only
log_lik[512],1.09424,0.00122976,0.0676806,0.0660718,0.982746,1.09367,1.20571,3135.46,2872.9,27.7048,1.00125,2,d_only
log_lik[513],0.944545,0.00102932,0.0600478,0.060716,0.848179,0.943561,1.04301,3501.66,3102.88,30.9405,1.00089,2,d_only
log_lik[514],0.714286,0.000899018,0.0527762,0.0513672,0.628162,0.714983,0.800028,3576.61,2459.9,31.6028,1.00073,2,d_only
log_lik[515],0.737802,0.00126517,0.0629162,0.0613575,0.637302,0.736033,0.840902,2589.46,2379.74,22.8803,1.00044,2,d_only
log_lik[516],0.586301,0.000749993,0.0433701,0.0429639,0.514906,0.585975,0.657927,3409.45,2602.97,30.1257,1.00133,2,d_only
log_lik[517],0.00235578,0.000983772,0.0560329,0.0542725,-0.0945729,0.00623933,0.088306,3321.99,3594.63,29.3529,1.00015,2,d_only
log_lik[518],1.11231,0.0013131,0.0728657,0.0716191,0.993963,1.11157,1.23298,3201.21,2754.46,28.2857,1.00106,2,d_only
log_lik[519],1.53193,0.0014773,0.0752402,0.0768263,1.40144,1.53707,1.64716,2717.6,2412.03,24.0125,0.999508,2,d_only
log_lik[520],1.1155,0.00131209,0.0725818,0.0711102,0.99678,1.11511,1.23565,3171.43,2764.39,28.0226,1.00109,2,d_only
log_lik[521],0.587884,0.000750544,0.0434602,0.0429929,0.516151,0.587619,0.659497,3414.24,2639.12,30.1681,1.00133,2,d_only
log_lik[522],-0.0944714,0.00107866,0.0627909,0.0598866,-0.202772,-0.0903864,0.0009834,3415.53,3558.42,30.1795,0.999983,2,d_only
log_lik[523],1.0767,0.00125438,0.0709376,0.0707718,0.962256,1.07587,1.19476,3312.92,2724.06,29.2728,1.00097,2,d_only
log_lik[524],0.909098,0.000976714,0.0573153,0.0582485,0.816844,0.908048,1.00308,3518.78,3053.45,31.0917,1.00088,2,d_only
log_lik[525],0.813632,0.000863443,0.0511523,0.0523256,0.73095,0.813192,0.898967,3512.93,3006.3,31.04,1.00075,2,d_only
log_lik[526],1.11222,0.00213482,0.120618,0.122626,0.916436,1.11031,1.3132,3204.3,3044.94,28.313,0.999701,2,d_only
log_lik[527],0.894519,0.000956283,0.0562499,0.0577042,0.803894,0.89334,0.987011,3521.03,3129.73,31.1117,1.00087,2,d_only
log_lik[528],-1.46324,0.00135573,0.0710394,0.0708727,-1.58371,-1.46313,-1.35107,2791.93,2548.09,24.6693,1.00069,2,d_only
log_lik[529],1.02014,0.00115353,0.0663125,0.0659643,0.913349,1.01914,1.12899,3407.59,2785.64,30.1093,1.00093,2,d_only
log_lik[530],0.142052,0.0012574,0.0780746,0.0751514,0.0061049,0.146921,0.258703,3891.24,3547.4,34.3828,1.0,2,d_only
log_lik[531],-1.45512,0.00134878,0.0705635,0.0705901,-1.57466,-1.45452,-1.34404,2778.96,2635.94,24.5548,1.00093,2,d_only
log_lik[532],1.29649,0.00213483,0.119116,0.120373,1.10372,1.2938,1.49865,3112.49,2779.92,27.5018,1.00023,2,d_only
log_lik[533],-0.203523,0.00118368,0.0703748,0.0687379,-0.325053,-0.19952,-0.0958299,3541.79,3596.47,31.2951,1.00008,2,d_only
log_lik[534],-0.43027,0.00182465,0.116819,0.115243,-0.631212,-0.425629,-0.246901,4137.25,3186.06,36.5565,1.00106,2,d_only
log_lik[535],0.54801,0.000727949,0.041404,0.0410759,0.480528,0.547891,0.616675,3298.88,2775.96,29.1488,1.00149,2,d_only
log_lik[536],0.253055,0.00111326,0.0684793,0.0660251,0.134851,0.257199,0.356428,3801.62,3512.13,33.5909,0.999949,2,d_only
log_lik[537],-1.03701,0.00143179,0.0904303,0.0883881,-1.1784,-1.04073,-0.879911,4064.36,3182.63,35.9125,1.0019,2,d_only
log_lik[538],1.06124,0.00122643,0.0697296,0.0693913,0.948441,1.0601,1.17616,3351.36,2743.37,29.6124,1.00094,2,d_only
log_lik[539],0.98624,0.00211992,0.120991,0.123834,0.79024,0.984063,1.18853,3278.61,3183.65,28.9696,0.999719,2,d_only
log_lik[540],0.0606151,0.000927548,0.0521006,0.0506149,-0.0298986,0.0637872,0.139734,3231.33,3430.1,28.5519,1.00029,2,d_only
log_lik[541],1.32289,0.00212967,0.118621,0.120166,1.13164,1.31932,1.52475,3099.53,2834.14,27.3873,1.00016,2,d_only
log_lik[542],0.548789,0.000817674,0.0487022,0.047326,0.468613,0.550039,0.627621,3561.8,3005.67,31.4719,1.00009,2,d_only
log_lik[543],-0.361359,0.00178862,0.114193,0.111992,-0.560081,-0.356748,-0.183965,4114.71,3212.96,36.3574,1.00092,2,d_only
log_lik[544],0.602244,0.000797548,0.0472314,0.0466742,0.524947,0.602555,0.679749,3514.18,2849.29,31.0512,1.00022,2,d_only
log_lik[545],0.195463,0.00413601,0.218811,0.226972,-0.193182,0.212017,0.526389,2719.12,2403.3,24.026,0.999959,2,d_only
log_lik[546],1.08933,0.00127713,0.0718444,0.0713253,0.973132,1.08837,1.20777,3283.27,2704.56,29.0108,1.00097,2,d_only
